SA3_CODE_2016,NG_NNI_Mng,NG_NNI_Pro,NG_NNI_TecTW,NG_NNI_CoPSW,NG_NNI_ClAW,NG_NNI_SWks,NG_NNI_MaOpDv,NG_NNI_Lab,NG_NNI_IDNS,NG_NNI_Tot,NG_1_149_Mng,NG_1_149_Pro,NG_1_149_TecTW,NG_1_149_CoPSW,NG_1_149_ClAW,NG_1_149_SWks,NG_1_149_MaOpDv,NG_1_149_Lab,NG_1_149_IDNS,NG_1_149_Tot,NG_150_299_Mng,NG_150_299_Pro,NG_150_299_TecTW,NG_150_299_CoPSW,NG_150_299_ClAW,NG_150_299_SWks,NG_150_299_MaOpDv,NG_150_299_Lab,NG_150_299_IDNS,NG_150_299_Tot,NG_300_399_Mng,NG_300_399_Pro,NG_300_399_TecTW,NG_300_399_CoPSW,NG_300_399_ClAW,NG_300_399_SWks,NG_300_399_MaOpDv,NG_300_399_Lab,NG_300_399_IDNS,NG_300_399_Tot,NG_400_499_Mng,NG_400_499_Pro,NG_400_499_TecTW,NG_400_499_CoPSW,NG_400_499_ClAW,NG_400_499_SWks,NG_400_499_MaOpDv,NG_400_499_Lab,NG_400_499_IDNS,NG_400_499_Tot,NG_500_649_Mng,NG_500_649_Pro,NG_500_649_TecTW,NG_500_649_CoPSW,NG_500_649_ClAW,NG_500_649_SWks,NG_500_649_MaOpDv,NG_500_649_Lab,NG_500_649_IDNS,NG_500_649_Tot,NG_650_799_Mng,NG_650_799_Pro,NG_650_799_TecTW,NG_650_799_CoPSW,NG_650_799_ClAW,NG_650_799_SWks,NG_650_799_MaOpDv,NG_650_799_Lab,NG_650_799_IDNS,NG_650_799_Tot,NG_800_999_Mng,NG_800_999_Pro,NG_800_999_TecTW,NG_800_999_CoPSW,NG_800_999_ClAW,NG_800_999_SWks,NG_800_999_MaOpDv,NG_800_999_Lab,NG_800_999_IDNS,NG_800_999_Tot,NG_1000_1249_Mng,NG_1000_1249_Pro,NG_1000_1249_TecTW,NG_1000_1249_CoPSW,NG_1000_1249_ClAW,NG_1000_1249_SWks,NG_1000_1249_MaOpDv,NG_1000_1249_Lab,NG_1000_1249_IDNS,NG_1000_1249_Tot,NG_1250_1499_Mng,NG_1250_1499_Pro,NG_1250_1499_TecTW,NG_1250_1499_CoPSW,NG_1250_1499_ClAW,NG_1250_1499_SWks,NG_1250_1499_MaOpDv,NG_1250_1499_Lab,NG_1250_1499_IDNS,NG_1250_1499_Tot,NG_1500_1749_Mng,NG_1500_1749_Pro,NG_1500_1749_TecTW,NG_1500_1749_CoPSW,NG_1500_1749_ClAW,NG_1500_1749_SWks,NG_1500_1749_MaOpDv,NG_1500_1749_Lab,NG_1500_1749_IDNS,NG_1500_1749_Tot,NG_1750_1999_Mng,NG_1750_1999_Pro,NG_1750_1999_TecTW,NG_1750_1999_CoPSW,NG_1750_1999_ClAW,NG_1750_1999_SWks,NG_1750_1999_MaOpDv,NG_1750_1999_Lab,NG_1750_1999_IDNS,NG_1750_1999_Tot,NG_2000_2999_Mng,NG_2000_2999_Pro,NG_2000_2999_TecTW,NG_2000_2999_CoPSW,NG_2000_2999_ClAW,NG_2000_2999_SWks,NG_2000_2999_MaOpDv,NG_2000_2999_Lab,NG_2000_2999_IDNS,NG_2000_2999_Tot,NG_3000mo_Mng,NG_3000mo_Pro,NG_3000mo_TecTW,NG_3000mo_CoPSW,NG_3000mo_ClAW,NG_3000mo_SWks,NG_3000mo_MaOpDv,NG_3000mo_Lab,NG_3000mo_IDNS,NG_3000mo_Tot,NG_PINS_Mng,NG_PINS_Pro,NG_PINS_TecTW,NG_PINS_CoPSW,NG_PINS_ClAW,NG_PINS_SWks,NG_PINS_MaOpDv,NG_PINS_Lab,NG_PINS_IDNS,NG_PINS_Tot,NG_Tot_Mng,NG_Tot_Pro,NG_Tot_TecTW,NG_Tot_CoPSW,NG_Tot_ClAW,NG_Tot_SWks,NG_Tot_MaOpDv,NG_Tot_Lab,NG_Tot_IDNS,NG_Tot_Tot,SG_NNI_Mng,SG_NNI_Pro,SG_NNI_TecTW,SG_NNI_CoPSW,SG_NNI_ClAW,SG_NNI_SWks,SG_NNI_MaOpDv,SG_NNI_Lab,SG_NNI_IDNS,SG_NNI_Tot,SG_1_149_Mng,SG_1_149_Pro,SG_1_149_TecTW,SG_1_149_CoPSW,SG_1_149_ClAW,SG_1_149_SWks,SG_1_149_MaOpDv,SG_1_149_Lab,SG_1_149_IDNS,SG_1_149_Tot,SG_150_299_Mng,SG_150_299_Pro,SG_150_299_TecTW,SG_150_299_CoPSW,SG_150_299_ClAW,SG_150_299_SWks,SG_150_299_MaOpDv,SG_150_299_Lab,SG_150_299_IDNS,SG_150_299_Tot,SG_300_399_Mng,SG_300_399_Pro,SG_300_399_TecTW,SG_300_399_CoPSW,SG_300_399_ClAW,SG_300_399_SWks,SG_300_399_MaOpDv,SG_300_399_Lab,SG_300_399_IDNS,SG_300_399_Tot
10304,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,3,5,0,0,0,0,15,0,0,0,3,4,0,0,0,0,12,0,0,0,0,3,0,0,0,0,8,0,7,0,5,12,5,0,3,0,32,0,8,0,5,18,0,0,3,0,32,3,10,3,0,27,0,0,0,3,50,6,22,3,12,50,0,0,0,0,89,5,22,5,3,39,0,0,0,0,72,10,22,3,4,27,0,0,0,0,60,6,29,0,0,12,0,0,0,3,45,12,42,0,0,7,0,0,0,0,60,6,7,0,0,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,9,51,158,15,44,206,6,3,6,10,500,0,3,0,0,0,0,0,0,0,4,0,4,0,6,0,0,0,0,0,7,0,12,3,10,3,0,0,11,0,37,0,16,0,15,3,0,0,3,0,45
10401,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,0,0,0,0,9,0,0,0,0,8,0,0,0,0,16,0,0,0,0,4,0,0,0,0,13,0,0,0,0,3,3,0,0,0,7,0,3,0,0,10,0,0,0,0,14,0,5,0,0,7,3,0,0,0,17,0,0,0,0,8,0,0,0,0,13,3,9,0,0,16,0,0,0,0,28,8,13,0,0,3,0,0,0,0,18,0,4,0,0,3,0,0,0,0,8,4,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,13,36,5,8,86,8,5,3,0,165,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,11,0,8,0,10,3,0,0,4,0,24,0,5,0,8,5,0,0,4,0,29
10402,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,9,0,0,0,0,3,6,0,0,0,8,0,4,0,4,10,0,0,0,0,21,0,3,0,0,11,5,0,3,0,23,0,10,0,3,27,4,0,0,0,43,0,13,0,7,41,3,0,0,0,65,0,15,0,0,79,3,0,0,0,112,6,25,3,7,153,0,0,0,3,195,10,28,5,0,140,3,0,0,5,195,17,42,4,5,41,0,0,0,5,112,16,17,7,4,7,0,0,0,4,57,14,30,3,0,11,0,0,0,0,69,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,72,190,32,36,531,23,3,10,29,921,0,0,0,0,0,0,0,0,0,7,0,8,0,3,3,0,0,0,0,12,0,16,0,19,6,0,0,5,0,40,0,13,0,21,6,3,0,4,0,47
10501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,8,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,3,0,0,7,0,0,0,0,9,0,3,0,3,4,0,0,0,0,13,0,7,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,7,4,30,3,0,0,3,65,0,0,0,4,0,0,0,0,0,5,0,0,0,7,0,0,0,3,0,5,0,5,0,4,0,0,0,3,0,14,0,4,0,4,3,0,0,5,0,14
10502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,3,0,0,3,0,9,0,3,0,0,9,0,0,0,0,6,0,8,0,0,4,0,0,0,0,11,0,8,0,0,10,0,0,3,0,20,3,9,0,0,7,0,0,0,0,18,0,5,0,3,3,0,0,0,0,9,3,4,0,0,3,0,0,0,0,10,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,32,0,7,38,4,0,9,0,98,0,3,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,11,0,4,0,7,0,0,0,0,0,12,0,5,0,4,0,0,0,0,0,7
10503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,3,4,0,0,0,0,12,0,0,0,0,3,0,0,3,0,3,0,0,0,3,5,3,0,0,0,17,0,0,0,0,3,3,0,4,0,14,0,8,0,3,19,0,0,0,0,28,0,10,0,0,14,5,0,0,0,35,5,10,0,8,31,0,0,5,0,62,5,25,0,3,36,0,0,0,0,72,4,14,9,3,22,0,0,3,3,60,0,18,0,0,3,0,0,0,0,27,11,16,3,4,3,0,0,0,0,37,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,26,110,22,27,155,13,3,12,12,384,0,3,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,13,0,11,0,20,3,0,0,0,0,35,0,10,0,19,7,0,0,3,0,38
10601,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,9,0,0,0,5,0,0,0,0,0,10,0,0,0,8,4,0,0,0,0,9,0,0,0,3,8,0,0,0,0,13,0,3,0,34,7,9,3,4,0,61,3,6,0,166,13,3,0,3,3,203,6,4,0,64,17,3,0,0,6,103,9,9,0,55,21,0,0,3,3,106,14,11,3,36,22,0,3,0,3,89,11,15,3,33,9,0,0,0,0,79,18,4,3,7,3,0,0,0,3,44,14,6,0,14,3,0,0,0,4,35,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,3,76,71,15,434,110,18,13,9,23,767,0,0,0,0,0,0,0,0,0,3,0,7,0,15,3,0,0,3,0,28,0,11,0,19,3,0,3,11,0,43,0,16,0,28,7,0,0,10,0,67
10602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,7,0,0,0,0,3,0,0,0,0,5,0,3,0,3,9,3,0,0,0,13,0,0,0,3,14,0,0,0,0,18,0,5,0,0,19,4,5,0,3,36,3,6,8,0,28,0,0,3,0,52,0,14,4,0,35,0,0,0,0,48,0,15,4,0,9,0,0,0,0,33,3,6,0,3,0,0,0,0,0,18,3,5,0,0,3,0,0,0,0,19,0,3,4,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,3,19,62,16,13,151,4,5,6,3,283,0,0,0,0,0,0,0,0,0,0,0,4,0,6,7,0,0,3,0,18,0,12,0,18,7,0,0,6,0,43,0,16,3,18,8,0,0,3,0,46
10603,0,0,0,0,5,0,0,0,0,7,0,0,0,0,5,0,0,0,0,9,0,0,0,0,4,0,0,0,0,9,0,0,0,0,8,0,0,0,3,9,4,0,0,0,11,0,0,0,0,14,4,0,0,9,13,0,0,0,3,34,8,7,4,18,18,7,0,0,0,58,19,17,24,47,41,3,6,0,3,151,32,46,117,93,101,0,26,0,14,424,56,49,214,116,101,0,19,0,8,562,88,91,241,72,50,0,4,0,7,556,90,78,108,39,18,0,4,0,3,343,167,153,69,35,42,0,0,0,4,475,42,55,4,3,9,0,0,0,0,111,0,6,4,4,3,0,0,0,0,16,515,500,785,436,413,15,59,10,50,2781,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,14,3,0,0,3,0,19,3,12,3,19,3,0,0,4,0,42
10604,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,11,0,3,0,0,3,0,0,0,0,5,3,0,0,0,6,3,3,3,0,17,0,9,3,0,4,0,0,0,0,18,0,11,3,3,3,0,0,0,0,17,0,3,0,0,5,0,0,0,0,11,0,4,3,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,36,17,5,33,4,6,6,3,118,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,5,0,9,4,0,0,3,0,22,0,6,0,7,5,0,0,3,0,28
10701,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8,0,4,0,3,5,0,0,0,0,17,0,3,0,0,11,0,0,0,0,20,0,0,0,0,20,3,0,3,0,25,0,3,3,3,26,3,0,0,0,42,0,7,0,3,29,0,3,0,4,42,6,5,7,0,64,0,3,0,0,79,0,4,3,3,21,0,0,0,0,36,7,3,3,3,8,0,0,0,0,24,6,7,3,6,9,0,0,0,0,30,3,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,18,52,17,23,185,5,11,8,13,327,0,0,0,0,0,0,0,0,0,3,0,5,0,9,0,0,0,0,0,11,0,7,0,10,5,0,0,4,0,28,0,13,0,14,5,0,0,6,0,40
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
